,# year,month,day,cycle,trend,date,value
1446,2014,12,17,399.39,398.48,2014-12-17 12:00:00,399.39
1447,2014,12,18,399.41,398.49,2014-12-18 12:00:00,399.41
1448,2014,12,19,399.44,398.5,2014-12-19 12:00:00,399.44
1449,2014,12,20,399.46,398.5,2014-12-20 12:00:00,399.46
1450,2014,12,21,399.48,398.51,2014-12-21 12:00:00,399.48
1451,2014,12,22,399.51,398.51,2014-12-22 12:00:00,399.51
1452,2014,12,23,399.53,398.52,2014-12-23 12:00:00,399.53
1453,2014,12,24,399.55,398.52,2014-12-24 12:00:00,399.55
1454,2014,12,25,399.57,398.53,2014-12-25 12:00:00,399.57
1455,2014,12,26,399.6,398.53,2014-12-26 12:00:00,399.6
1456,2014,12,27,399.62,398.54,2014-12-27 12:00:00,399.62
1457,2014,12,28,399.64,398.54,2014-12-28 12:00:00,399.64
1458,2014,12,29,399.66,398.55,2014-12-29 12:00:00,399.66
1459,2014,12,30,399.68,398.56,2014-12-30 12:00:00,399.68
1460,2014,12,31,399.7,398.56,2014-12-31 12:00:00,399.7
1461,2015,1,1,399.72,398.57,2015-01-01 12:00:00,399.72
1462,2015,1,2,399.75,398.57,2015-01-02 12:00:00,399.75
1463,2015,1,3,399.77,398.58,2015-01-03 12:00:00,399.77
1464,2015,1,4,399.79,398.58,2015-01-04 12:00:00,399.79
1465,2015,1,5,399.81,398.59,2015-01-05 12:00:00,399.81
1466,2015,1,6,399.83,398.59,2015-01-06 12:00:00,399.83
1467,2015,1,7,399.85,398.6,2015-01-07 12:00:00,399.85
1468,2015,1,8,399.87,398.61,2015-01-08 12:00:00,399.87
1469,2015,1,9,399.89,398.61,2015-01-09 12:00:00,399.89
1470,2015,1,10,399.92,398.62,2015-01-10 12:00:00,399.92
1471,2015,1,11,399.94,398.62,2015-01-11 12:00:00,399.94
1472,2015,1,12,399.96,398.63,2015-01-12 12:00:00,399.96
1473,2015,1,13,399.98,398.63,2015-01-13 12:00:00,399.98
1474,2015,1,14,400.0,398.64,2015-01-14 12:00:00,400.0
1475,2015,1,15,400.02,398.64,2015-01-15 12:00:00,400.02
1476,2015,1,16,400.05,398.65,2015-01-16 12:00:00,400.05
1477,2015,1,17,400.07,398.66,2015-01-17 12:00:00,400.07
1478,2015,1,18,400.09,398.66,2015-01-18 12:00:00,400.09
1479,2015,1,19,400.11,398.67,2015-01-19 12:00:00,400.11
1480,2015,1,20,400.13,398.67,2015-01-20 12:00:00,400.13
1481,2015,1,21,400.16,398.68,2015-01-21 12:00:00,400.16
1482,2015,1,22,400.18,398.68,2015-01-22 12:00:00,400.18
1483,2015,1,23,400.2,398.69,2015-01-23 12:00:00,400.2
1484,2015,1,24,400.22,398.7,2015-01-24 12:00:00,400.22
1485,2015,1,25,400.24,398.7,2015-01-25 12:00:00,400.24
1486,2015,1,26,400.27,398.71,2015-01-26 12:00:00,400.27
1487,2015,1,27,400.29,398.71,2015-01-27 12:00:00,400.29
1488,2015,1,28,400.31,398.72,2015-01-28 12:00:00,400.31
1489,2015,1,29,400.33,398.72,2015-01-29 12:00:00,400.33
1490,2015,1,30,400.35,398.73,2015-01-30 12:00:00,400.35
1491,2015,1,31,400.37,398.74,2015-01-31 12:00:00,400.37
1492,2015,2,1,400.39,398.74,2015-02-01 12:00:00,400.39
1493,2015,2,2,400.41,398.75,2015-02-02 12:00:00,400.41
1494,2015,2,3,400.43,398.75,2015-02-03 12:00:00,400.43
1495,2015,2,4,400.45,398.76,2015-02-04 12:00:00,400.45
1496,2015,2,5,400.47,398.76,2015-02-05 12:00:00,400.47
1497,2015,2,6,400.49,398.77,2015-02-06 12:00:00,400.49
1498,2015,2,7,400.51,398.78,2015-02-07 12:00:00,400.51
1499,2015,2,8,400.52,398.78,2015-02-08 12:00:00,400.52
1500,2015,2,9,400.54,398.79,2015-02-09 12:00:00,400.54
1501,2015,2,10,400.56,398.79,2015-02-10 12:00:00,400.56
1502,2015,2,11,400.57,398.8,2015-02-11 12:00:00,400.57
1503,2015,2,12,400.59,398.8,2015-02-12 12:00:00,400.59
1504,2015,2,13,400.6,398.81,2015-02-13 12:00:00,400.6
1505,2015,2,14,400.62,398.82,2015-02-14 12:00:00,400.62
1506,2015,2,15,400.63,398.82,2015-02-15 12:00:00,400.63
1507,2015,2,16,400.65,398.83,2015-02-16 12:00:00,400.65
1508,2015,2,17,400.66,398.83,2015-02-17 12:00:00,400.66
1509,2015,2,18,400.67,398.84,2015-02-18 12:00:00,400.67
1510,2015,2,19,400.68,398.85,2015-02-19 12:00:00,400.68
1511,2015,2,20,400.69,398.85,2015-02-20 12:00:00,400.69
1512,2015,2,21,400.71,398.86,2015-02-21 12:00:00,400.71
1513,2015,2,22,400.72,398.86,2015-02-22 12:00:00,400.72
1514,2015,2,23,400.73,398.87,2015-02-23 12:00:00,400.73
1515,2015,2,24,400.74,398.88,2015-02-24 12:00:00,400.74
1516,2015,2,25,400.75,398.88,2015-02-25 12:00:00,400.75
1517,2015,2,26,400.76,398.89,2015-02-26 12:00:00,400.76
1518,2015,2,27,400.77,398.89,2015-02-27 12:00:00,400.77
1519,2015,2,28,400.77,398.9,2015-02-28 12:00:00,400.77
1520,2015,3,1,400.78,398.9,2015-03-01 12:00:00,400.78
1521,2015,3,2,400.79,398.91,2015-03-02 12:00:00,400.79
1522,2015,3,3,400.8,398.92,2015-03-03 12:00:00,400.8
1523,2015,3,4,400.81,398.92,2015-03-04 12:00:00,400.81
1524,2015,3,5,400.82,398.93,2015-03-05 12:00:00,400.82
1525,2015,3,6,400.82,398.93,2015-03-06 12:00:00,400.82
1526,2015,3,7,400.83,398.94,2015-03-07 12:00:00,400.83
1527,2015,3,8,400.84,398.95,2015-03-08 12:00:00,400.84
1528,2015,3,9,400.85,398.95,2015-03-09 12:00:00,400.85
1529,2015,3,10,400.85,398.96,2015-03-10 12:00:00,400.85
1530,2015,3,11,400.86,398.96,2015-03-11 12:00:00,400.86
1531,2015,3,12,400.87,398.97,2015-03-12 12:00:00,400.87
1532,2015,3,13,400.88,398.98,2015-03-13 12:00:00,400.88
1533,2015,3,14,400.89,398.98,2015-03-14 12:00:00,400.89
1534,2015,3,15,400.9,398.99,2015-03-15 12:00:00,400.9
1535,2015,3,16,400.91,398.99,2015-03-16 12:00:00,400.91
1536,2015,3,17,400.91,399.0,2015-03-17 12:00:00,400.91
1537,2015,3,18,400.92,399.01,2015-03-18 12:00:00,400.92
1538,2015,3,19,400.93,399.01,2015-03-19 12:00:00,400.93
1539,2015,3,20,400.94,399.02,2015-03-20 12:00:00,400.94
1540,2015,3,21,400.96,399.03,2015-03-21 12:00:00,400.96
1541,2015,3,22,400.97,399.03,2015-03-22 12:00:00,400.97
1542,2015,3,23,400.98,399.04,2015-03-23 12:00:00,400.98
1543,2015,3,24,400.99,399.04,2015-03-24 12:00:00,400.99
1544,2015,3,25,401.0,399.05,2015-03-25 12:00:00,401.0
1545,2015,3,26,401.01,399.06,2015-03-26 12:00:00,401.01
1546,2015,3,27,401.03,399.06,2015-03-27 12:00:00,401.03
1547,2015,3,28,401.04,399.07,2015-03-28 12:00:00,401.04
1548,2015,3,29,401.06,399.07,2015-03-29 12:00:00,401.06
1549,2015,3,30,401.07,399.08,2015-03-30 12:00:00,401.07
1550,2015,3,31,401.09,399.09,2015-03-31 12:00:00,401.09
1551,2015,4,1,401.1,399.09,2015-04-01 12:00:00,401.1
1552,2015,4,2,401.12,399.1,2015-04-02 12:00:00,401.12
1553,2015,4,3,401.13,399.11,2015-04-03 12:00:00,401.13
1554,2015,4,4,401.15,399.11,2015-04-04 12:00:00,401.15
1555,2015,4,5,401.17,399.12,2015-04-05 12:00:00,401.17
1556,2015,4,6,401.18,399.12,2015-04-06 12:00:00,401.18
1557,2015,4,7,401.2,399.13,2015-04-07 12:00:00,401.2
1558,2015,4,8,401.22,399.14,2015-04-08 12:00:00,401.22
1559,2015,4,9,401.24,399.14,2015-04-09 12:00:00,401.24
1560,2015,4,10,401.26,399.15,2015-04-10 12:00:00,401.26
1561,2015,4,11,401.28,399.16,2015-04-11 12:00:00,401.28
1562,2015,4,12,401.29,399.16,2015-04-12 12:00:00,401.29
1563,2015,4,13,401.31,399.17,2015-04-13 12:00:00,401.31
1564,2015,4,14,401.33,399.17,2015-04-14 12:00:00,401.33
1565,2015,4,15,401.35,399.18,2015-04-15 12:00:00,401.35
1566,2015,4,16,401.37,399.19,2015-04-16 12:00:00,401.37
1567,2015,4,17,401.39,399.19,2015-04-17 12:00:00,401.39
1568,2015,4,18,401.41,399.2,2015-04-18 12:00:00,401.41
1569,2015,4,19,401.43,399.21,2015-04-19 12:00:00,401.43
1570,2015,4,20,401.45,399.21,2015-04-20 12:00:00,401.45
1571,2015,4,21,401.46,399.22,2015-04-21 12:00:00,401.46
1572,2015,4,22,401.48,399.23,2015-04-22 12:00:00,401.48
1573,2015,4,23,401.5,399.23,2015-04-23 12:00:00,401.5
1574,2015,4,24,401.52,399.24,2015-04-24 12:00:00,401.52
1575,2015,4,25,401.53,399.25,2015-04-25 12:00:00,401.53
1576,2015,4,26,401.55,399.25,2015-04-26 12:00:00,401.55
1577,2015,4,27,401.56,399.26,2015-04-27 12:00:00,401.56
1578,2015,4,28,401.58,399.26,2015-04-28 12:00:00,401.58
1579,2015,4,29,401.59,399.27,2015-04-29 12:00:00,401.59
1580,2015,4,30,401.6,399.28,2015-04-30 12:00:00,401.6
1581,2015,5,1,401.61,399.28,2015-05-01 12:00:00,401.61
1582,2015,5,2,401.62,399.29,2015-05-02 12:00:00,401.62
1583,2015,5,3,401.63,399.3,2015-05-03 12:00:00,401.63
1584,2015,5,4,401.64,399.3,2015-05-04 12:00:00,401.64
1585,2015,5,5,401.65,399.31,2015-05-05 12:00:00,401.65
1586,2015,5,6,401.65,399.32,2015-05-06 12:00:00,401.65
1587,2015,5,7,401.66,399.32,2015-05-07 12:00:00,401.66
1588,2015,5,8,401.66,399.33,2015-05-08 12:00:00,401.66
1589,2015,5,9,401.66,399.34,2015-05-09 12:00:00,401.66
1590,2015,5,10,401.66,399.34,2015-05-10 12:00:00,401.66
1591,2015,5,11,401.66,399.35,2015-05-11 12:00:00,401.66
1592,2015,5,12,401.66,399.36,2015-05-12 12:00:00,401.66
1593,2015,5,13,401.65,399.36,2015-05-13 12:00:00,401.65
1594,2015,5,14,401.65,399.37,2015-05-14 12:00:00,401.65
1595,2015,5,15,401.64,399.38,2015-05-15 12:00:00,401.64
1596,2015,5,16,401.63,399.38,2015-05-16 12:00:00,401.63
1597,2015,5,17,401.61,399.39,2015-05-17 12:00:00,401.61
1598,2015,5,18,401.6,399.4,2015-05-18 12:00:00,401.6
1599,2015,5,19,401.58,399.4,2015-05-19 12:00:00,401.58
1600,2015,5,20,401.57,399.41,2015-05-20 12:00:00,401.57
1601,2015,5,21,401.55,399.42,2015-05-21 12:00:00,401.55
1602,2015,5,22,401.52,399.42,2015-05-22 12:00:00,401.52
1603,2015,5,23,401.5,399.43,2015-05-23 12:00:00,401.5
1604,2015,5,24,401.47,399.44,2015-05-24 12:00:00,401.47
1605,2015,5,25,401.45,399.44,2015-05-25 12:00:00,401.45
1606,2015,5,26,401.42,399.45,2015-05-26 12:00:00,401.42
1607,2015,5,27,401.38,399.46,2015-05-27 12:00:00,401.38
1608,2015,5,28,401.35,399.47,2015-05-28 12:00:00,401.35
1609,2015,5,29,401.31,399.47,2015-05-29 12:00:00,401.31
1610,2015,5,30,401.27,399.48,2015-05-30 12:00:00,401.27
1611,2015,5,31,401.23,399.49,2015-05-31 12:00:00,401.23
1612,2015,6,1,401.19,399.49,2015-06-01 12:00:00,401.19
1613,2015,6,2,401.15,399.5,2015-06-02 12:00:00,401.15
1614,2015,6,3,401.1,399.51,2015-06-03 12:00:00,401.1
1615,2015,6,4,401.05,399.51,2015-06-04 12:00:00,401.05
1616,2015,6,5,401.0,399.52,2015-06-05 12:00:00,401.0
1617,2015,6,6,400.95,399.53,2015-06-06 12:00:00,400.95
1618,2015,6,7,400.9,399.53,2015-06-07 12:00:00,400.9
1619,2015,6,8,400.84,399.54,2015-06-08 12:00:00,400.84
1620,2015,6,9,400.78,399.55,2015-06-09 12:00:00,400.78
1621,2015,6,10,400.72,399.56,2015-06-10 12:00:00,400.72
1622,2015,6,11,400.66,399.56,2015-06-11 12:00:00,400.66
1623,2015,6,12,400.6,399.57,2015-06-12 12:00:00,400.6
1624,2015,6,13,400.53,399.58,2015-06-13 12:00:00,400.53
1625,2015,6,14,400.47,399.58,2015-06-14 12:00:00,400.47
1626,2015,6,15,400.4,399.59,2015-06-15 12:00:00,400.4
1627,2015,6,16,400.33,399.6,2015-06-16 12:00:00,400.33
1628,2015,6,17,400.26,399.61,2015-06-17 12:00:00,400.26
1629,2015,6,18,400.19,399.61,2015-06-18 12:00:00,400.19
1630,2015,6,19,400.12,399.62,2015-06-19 12:00:00,400.12
1631,2015,6,20,400.05,399.63,2015-06-20 12:00:00,400.05
1632,2015,6,21,399.97,399.63,2015-06-21 12:00:00,399.97
1633,2015,6,22,399.9,399.64,2015-06-22 12:00:00,399.9
1634,2015,6,23,399.82,399.65,2015-06-23 12:00:00,399.82
1635,2015,6,24,399.74,399.66,2015-06-24 12:00:00,399.74
1636,2015,6,25,399.67,399.66,2015-06-25 12:00:00,399.67
1637,2015,6,26,399.59,399.67,2015-06-26 12:00:00,399.59
1638,2015,6,27,399.51,399.68,2015-06-27 12:00:00,399.51
1639,2015,6,28,399.43,399.69,2015-06-28 12:00:00,399.43
1640,2015,6,29,399.35,399.69,2015-06-29 12:00:00,399.35
1641,2015,6,30,399.27,399.7,2015-06-30 12:00:00,399.27
1642,2015,7,1,399.19,399.71,2015-07-01 12:00:00,399.19
1643,2015,7,2,399.11,399.71,2015-07-02 12:00:00,399.11
1644,2015,7,3,399.03,399.72,2015-07-03 12:00:00,399.03
1645,2015,7,4,398.96,399.73,2015-07-04 12:00:00,398.96
1646,2015,7,5,398.88,399.74,2015-07-05 12:00:00,398.88
1647,2015,7,6,398.8,399.74,2015-07-06 12:00:00,398.8
1648,2015,7,7,398.72,399.75,2015-07-07 12:00:00,398.72
1649,2015,7,8,398.64,399.76,2015-07-08 12:00:00,398.64
1650,2015,7,9,398.56,399.77,2015-07-09 12:00:00,398.56
1651,2015,7,10,398.49,399.77,2015-07-10 12:00:00,398.49
1652,2015,7,11,398.41,399.78,2015-07-11 12:00:00,398.41
1653,2015,7,12,398.34,399.79,2015-07-12 12:00:00,398.34
1654,2015,7,13,398.26,399.8,2015-07-13 12:00:00,398.26
1655,2015,7,14,398.19,399.8,2015-07-14 12:00:00,398.19
1656,2015,7,15,398.12,399.81,2015-07-15 12:00:00,398.12
1657,2015,7,16,398.05,399.82,2015-07-16 12:00:00,398.05
1658,2015,7,17,397.98,399.83,2015-07-17 12:00:00,397.98
1659,2015,7,18,397.91,399.83,2015-07-18 12:00:00,397.91
1660,2015,7,19,397.84,399.84,2015-07-19 12:00:00,397.84
1661,2015,7,20,397.77,399.85,2015-07-20 12:00:00,397.77
1662,2015,7,21,397.71,399.86,2015-07-21 12:00:00,397.71
1663,2015,7,22,397.64,399.86,2015-07-22 12:00:00,397.64
1664,2015,7,23,397.58,399.87,2015-07-23 12:00:00,397.58
1665,2015,7,24,397.52,399.88,2015-07-24 12:00:00,397.52
1666,2015,7,25,397.46,399.89,2015-07-25 12:00:00,397.46
1667,2015,7,26,397.4,399.89,2015-07-26 12:00:00,397.4
1668,2015,7,27,397.35,399.9,2015-07-27 12:00:00,397.35
1669,2015,7,28,397.29,399.91,2015-07-28 12:00:00,397.29
1670,2015,7,29,397.24,399.92,2015-07-29 12:00:00,397.24
1671,2015,7,30,397.19,399.93,2015-07-30 12:00:00,397.19
1672,2015,7,31,397.14,399.93,2015-07-31 12:00:00,397.14
1673,2015,8,1,397.09,399.94,2015-08-01 12:00:00,397.09
1674,2015,8,2,397.05,399.95,2015-08-02 12:00:00,397.05
1675,2015,8,3,397.0,399.96,2015-08-03 12:00:00,397.0
1676,2015,8,4,396.96,399.96,2015-08-04 12:00:00,396.96
1677,2015,8,5,396.92,399.97,2015-08-05 12:00:00,396.92
1678,2015,8,6,396.88,399.98,2015-08-06 12:00:00,396.88
1679,2015,8,7,396.85,399.99,2015-08-07 12:00:00,396.85
1680,2015,8,8,396.81,400.0,2015-08-08 12:00:00,396.81
1681,2015,8,9,396.78,400.0,2015-08-09 12:00:00,396.78
1682,2015,8,10,396.75,400.01,2015-08-10 12:00:00,396.75
1683,2015,8,11,396.72,400.02,2015-08-11 12:00:00,396.72
1684,2015,8,12,396.69,400.03,2015-08-12 12:00:00,396.69
1685,2015,8,13,396.67,400.04,2015-08-13 12:00:00,396.67
1686,2015,8,14,396.64,400.04,2015-08-14 12:00:00,396.64
1687,2015,8,15,396.62,400.05,2015-08-15 12:00:00,396.62
1688,2015,8,16,396.6,400.06,2015-08-16 12:00:00,396.6
1689,2015,8,17,396.58,400.07,2015-08-17 12:00:00,396.58
1690,2015,8,18,396.57,400.08,2015-08-18 12:00:00,396.57
1691,2015,8,19,396.55,400.08,2015-08-19 12:00:00,396.55
1692,2015,8,20,396.54,400.09,2015-08-20 12:00:00,396.54
1693,2015,8,21,396.53,400.1,2015-08-21 12:00:00,396.53
1694,2015,8,22,396.52,400.11,2015-08-22 12:00:00,396.52
1695,2015,8,23,396.51,400.12,2015-08-23 12:00:00,396.51
1696,2015,8,24,396.51,400.12,2015-08-24 12:00:00,396.51
1697,2015,8,25,396.5,400.13,2015-08-25 12:00:00,396.5
1698,2015,8,26,396.5,400.14,2015-08-26 12:00:00,396.5
1699,2015,8,27,396.5,400.15,2015-08-27 12:00:00,396.5
1700,2015,8,28,396.5,400.16,2015-08-28 12:00:00,396.5
1701,2015,8,29,396.5,400.17,2015-08-29 12:00:00,396.5
1702,2015,8,30,396.51,400.17,2015-08-30 12:00:00,396.51
1703,2015,8,31,396.52,400.18,2015-08-31 12:00:00,396.52
1704,2015,9,1,396.52,400.19,2015-09-01 12:00:00,396.52
1705,2015,9,2,396.53,400.2,2015-09-02 12:00:00,396.53
1706,2015,9,3,396.55,400.21,2015-09-03 12:00:00,396.55
1707,2015,9,4,396.56,400.21,2015-09-04 12:00:00,396.56
1708,2015,9,5,396.57,400.22,2015-09-05 12:00:00,396.57
1709,2015,9,6,396.59,400.23,2015-09-06 12:00:00,396.59
1710,2015,9,7,396.61,400.24,2015-09-07 12:00:00,396.61
1711,2015,9,8,396.63,400.25,2015-09-08 12:00:00,396.63
1712,2015,9,9,396.65,400.26,2015-09-09 12:00:00,396.65
1713,2015,9,10,396.67,400.26,2015-09-10 12:00:00,396.67
1714,2015,9,11,396.69,400.27,2015-09-11 12:00:00,396.69
1715,2015,9,12,396.72,400.28,2015-09-12 12:00:00,396.72
1716,2015,9,13,396.75,400.29,2015-09-13 12:00:00,396.75
1717,2015,9,14,396.78,400.3,2015-09-14 12:00:00,396.78
1718,2015,9,15,396.81,400.31,2015-09-15 12:00:00,396.81
1719,2015,9,16,396.84,400.32,2015-09-16 12:00:00,396.84
1720,2015,9,17,396.87,400.32,2015-09-17 12:00:00,396.87
1721,2015,9,18,396.9,400.33,2015-09-18 12:00:00,396.9
1722,2015,9,19,396.94,400.34,2015-09-19 12:00:00,396.94
1723,2015,9,20,396.98,400.35,2015-09-20 12:00:00,396.98
1724,2015,9,21,397.02,400.36,2015-09-21 12:00:00,397.02
1725,2015,9,22,397.06,400.37,2015-09-22 12:00:00,397.06
1726,2015,9,23,397.1,400.38,2015-09-23 12:00:00,397.1
1727,2015,9,24,397.14,400.38,2015-09-24 12:00:00,397.14
1728,2015,9,25,397.19,400.39,2015-09-25 12:00:00,397.19
1729,2015,9,26,397.23,400.4,2015-09-26 12:00:00,397.23
1730,2015,9,27,397.28,400.41,2015-09-27 12:00:00,397.28
1731,2015,9,28,397.33,400.42,2015-09-28 12:00:00,397.33
1732,2015,9,29,397.38,400.43,2015-09-29 12:00:00,397.38
1733,2015,9,30,397.43,400.44,2015-09-30 12:00:00,397.43
1734,2015,10,1,397.48,400.44,2015-10-01 12:00:00,397.48
1735,2015,10,2,397.53,400.45,2015-10-02 12:00:00,397.53
1736,2015,10,3,397.59,400.46,2015-10-03 12:00:00,397.59
1737,2015,10,4,397.65,400.47,2015-10-04 12:00:00,397.65
1738,2015,10,5,397.7,400.48,2015-10-05 12:00:00,397.7
1739,2015,10,6,397.76,400.49,2015-10-06 12:00:00,397.76
1740,2015,10,7,397.82,400.5,2015-10-07 12:00:00,397.82
1741,2015,10,8,397.88,400.51,2015-10-08 12:00:00,397.88
1742,2015,10,9,397.94,400.51,2015-10-09 12:00:00,397.94
1743,2015,10,10,398.01,400.52,2015-10-10 12:00:00,398.01
1744,2015,10,11,398.07,400.53,2015-10-11 12:00:00,398.07
1745,2015,10,12,398.13,400.54,2015-10-12 12:00:00,398.13
1746,2015,10,13,398.2,400.55,2015-10-13 12:00:00,398.2
1747,2015,10,14,398.27,400.56,2015-10-14 12:00:00,398.27
1748,2015,10,15,398.33,400.57,2015-10-15 12:00:00,398.33
1749,2015,10,16,398.4,400.58,2015-10-16 12:00:00,398.4
1750,2015,10,17,398.47,400.59,2015-10-17 12:00:00,398.47
1751,2015,10,18,398.54,400.59,2015-10-18 12:00:00,398.54
1752,2015,10,19,398.61,400.6,2015-10-19 12:00:00,398.61
1753,2015,10,20,398.68,400.61,2015-10-20 12:00:00,398.68
1754,2015,10,21,398.76,400.62,2015-10-21 12:00:00,398.76
1755,2015,10,22,398.83,400.63,2015-10-22 12:00:00,398.83
1756,2015,10,23,398.9,400.64,2015-10-23 12:00:00,398.9
1757,2015,10,24,398.97,400.65,2015-10-24 12:00:00,398.97
1758,2015,10,25,399.05,400.66,2015-10-25 12:00:00,399.05
1759,2015,10,26,399.12,400.67,2015-10-26 12:00:00,399.12
1760,2015,10,27,399.2,400.67,2015-10-27 12:00:00,399.2
1761,2015,10,28,399.27,400.68,2015-10-28 12:00:00,399.27
1762,2015,10,29,399.35,400.69,2015-10-29 12:00:00,399.35
1763,2015,10,30,399.42,400.7,2015-10-30 12:00:00,399.42
1764,2015,10,31,399.5,400.71,2015-10-31 12:00:00,399.5
1765,2015,11,1,399.57,400.72,2015-11-01 12:00:00,399.57
1766,2015,11,2,399.65,400.73,2015-11-02 12:00:00,399.65
1767,2015,11,3,399.72,400.74,2015-11-03 12:00:00,399.72
1768,2015,11,4,399.8,400.75,2015-11-04 12:00:00,399.8
1769,2015,11,5,399.87,400.76,2015-11-05 12:00:00,399.87
1770,2015,11,6,399.95,400.77,2015-11-06 12:00:00,399.95
1771,2015,11,7,400.02,400.78,2015-11-07 12:00:00,400.02
1772,2015,11,8,400.09,400.78,2015-11-08 12:00:00,400.09
1773,2015,11,9,400.17,400.79,2015-11-09 12:00:00,400.17
1774,2015,11,10,400.24,400.8,2015-11-10 12:00:00,400.24
1775,2015,11,11,400.31,400.81,2015-11-11 12:00:00,400.31
1776,2015,11,12,400.38,400.82,2015-11-12 12:00:00,400.38
1777,2015,11,13,400.46,400.83,2015-11-13 12:00:00,400.46
1778,2015,11,14,400.53,400.84,2015-11-14 12:00:00,400.53
1779,2015,11,15,400.6,400.85,2015-11-15 12:00:00,400.6
1780,2015,11,16,400.66,400.86,2015-11-16 12:00:00,400.66
1781,2015,11,17,400.73,400.87,2015-11-17 12:00:00,400.73
1782,2015,11,18,400.8,400.88,2015-11-18 12:00:00,400.8
1783,2015,11,19,400.87,400.89,2015-11-19 12:00:00,400.87
1784,2015,11,20,400.93,400.9,2015-11-20 12:00:00,400.93
1785,2015,11,21,400.99,400.9,2015-11-21 12:00:00,400.99
1786,2015,11,22,401.06,400.91,2015-11-22 12:00:00,401.06
1787,2015,11,23,401.12,400.92,2015-11-23 12:00:00,401.12
1788,2015,11,24,401.18,400.93,2015-11-24 12:00:00,401.18
1789,2015,11,25,401.24,400.94,2015-11-25 12:00:00,401.24
1790,2015,11,26,401.3,400.95,2015-11-26 12:00:00,401.3
1791,2015,11,27,401.36,400.96,2015-11-27 12:00:00,401.36
1792,2015,11,28,401.41,400.97,2015-11-28 12:00:00,401.41
1793,2015,11,29,401.47,400.98,2015-11-29 12:00:00,401.47
1794,2015,11,30,401.52,400.99,2015-11-30 12:00:00,401.52
1795,2015,12,1,401.58,401.0,2015-12-01 12:00:00,401.58
1796,2015,12,2,401.63,401.01,2015-12-02 12:00:00,401.63
1797,2015,12,3,401.68,401.02,2015-12-03 12:00:00,401.68
1798,2015,12,4,401.73,401.03,2015-12-04 12:00:00,401.73
1799,2015,12,5,401.77,401.04,2015-12-05 12:00:00,401.77
1800,2015,12,6,401.82,401.05,2015-12-06 12:00:00,401.82
1801,2015,12,7,401.86,401.06,2015-12-07 12:00:00,401.86
1802,2015,12,8,401.91,401.07,2015-12-08 12:00:00,401.91
1803,2015,12,9,401.95,401.07,2015-12-09 12:00:00,401.95
1804,2015,12,10,401.99,401.08,2015-12-10 12:00:00,401.99
1805,2015,12,11,402.03,401.09,2015-12-11 12:00:00,402.03
1806,2015,12,12,402.07,401.1,2015-12-12 12:00:00,402.07
1807,2015,12,13,402.11,401.11,2015-12-13 12:00:00,402.11
1808,2015,12,14,402.14,401.12,2015-12-14 12:00:00,402.14
1809,2015,12,15,402.18,401.13,2015-12-15 12:00:00,402.18
1810,2015,12,16,402.21,401.14,2015-12-16 12:00:00,402.21
1811,2015,12,17,402.24,401.15,2015-12-17 12:00:00,402.24
1812,2015,12,18,402.28,401.16,2015-12-18 12:00:00,402.28
1813,2015,12,19,402.31,401.17,2015-12-19 12:00:00,402.31
1814,2015,12,20,402.33,401.18,2015-12-20 12:00:00,402.33
1815,2015,12,21,402.36,401.19,2015-12-21 12:00:00,402.36
1816,2015,12,22,402.39,401.2,2015-12-22 12:00:00,402.39
1817,2015,12,23,402.41,401.21,2015-12-23 12:00:00,402.41
1818,2015,12,24,402.44,401.22,2015-12-24 12:00:00,402.44
1819,2015,12,25,402.46,401.23,2015-12-25 12:00:00,402.46
1820,2015,12,26,402.49,401.24,2015-12-26 12:00:00,402.49
1821,2015,12,27,402.51,401.25,2015-12-27 12:00:00,402.51
1822,2015,12,28,402.53,401.26,2015-12-28 12:00:00,402.53
1823,2015,12,29,402.55,401.27,2015-12-29 12:00:00,402.55
1824,2015,12,30,402.57,401.28,2015-12-30 12:00:00,402.57
1825,2015,12,31,402.58,401.29,2015-12-31 12:00:00,402.58
1826,2016,1,1,402.6,401.3,2016-01-01 12:00:00,402.6
1827,2016,1,2,402.62,401.31,2016-01-02 12:00:00,402.62
1828,2016,1,3,402.63,401.32,2016-01-03 12:00:00,402.63
1829,2016,1,4,402.65,401.33,2016-01-04 12:00:00,402.65
1830,2016,1,5,402.66,401.34,2016-01-05 12:00:00,402.66
1831,2016,1,6,402.67,401.35,2016-01-06 12:00:00,402.67
1832,2016,1,7,402.69,401.36,2016-01-07 12:00:00,402.69
1833,2016,1,8,402.7,401.37,2016-01-08 12:00:00,402.7
1834,2016,1,9,402.71,401.37,2016-01-09 12:00:00,402.71
1835,2016,1,10,402.72,401.38,2016-01-10 12:00:00,402.72
1836,2016,1,11,402.73,401.39,2016-01-11 12:00:00,402.73
1837,2016,1,12,402.74,401.4,2016-01-12 12:00:00,402.74
1838,2016,1,13,402.75,401.41,2016-01-13 12:00:00,402.75
1839,2016,1,14,402.76,401.42,2016-01-14 12:00:00,402.76
1840,2016,1,15,402.77,401.43,2016-01-15 12:00:00,402.77
1841,2016,1,16,402.78,401.44,2016-01-16 12:00:00,402.78
1842,2016,1,17,402.79,401.45,2016-01-17 12:00:00,402.79
1843,2016,1,18,402.79,401.46,2016-01-18 12:00:00,402.79
1844,2016,1,19,402.8,401.47,2016-01-19 12:00:00,402.8
